2457682.95605105255,  0.001062, 0.003683, -0.00076024,  2, 02 
2457682.95710431179,  0.006888, 0.003696, -0.00077815,  2, 02 
2457682.95814467082, -0.003452, 0.003697, -0.00079583,  2, 02 
2457682.95918842964,  0.009468, 0.003732, -0.00081357,  2, 02 
2457682.96023748908, -0.001247, 0.003693, -0.00083141,  2, 02 
2457682.96128924843,  0.003079, 0.003711, -0.00084929,  2, 02 
2457682.96233390784,  0.000197, 0.003706, -0.00086704,  2, 02 
2457682.96338716708, -0.001427, 0.003710, -0.00088495,  2, 02 
2457682.96442752611, -0.006269, 0.003708, -0.00090263,  2, 02 
2457682.96548148571,  0.000236, 0.003712, -0.00091984,  2, 02 
2457682.96653034491, -0.001968, 0.003710, -0.00091459,  2, 02 
2457682.96757720411, -0.003164, 0.003704, -0.00090936,  2, 02 
2457682.96862826310, -0.005038, 0.003730, -0.00090411,  2, 02 
2457682.96967872279, -0.004591, 0.003708, -0.00089885,  2, 02 
2457682.97073228192,  0.001188, 0.003731, -0.00089359,  2, 02 
2457682.97178914165,  0.002379, 0.003755, -0.00088830,  2, 02 
2457682.97283070069,  0.002908, 0.003749, -0.00088309,  2, 02 
2457682.97388335969, -0.001716, 0.003731, -0.00087783,  2, 02 
2457682.97493341938,  0.000032, 0.003734, -0.00087258,  2, 02 
2457682.97597967833,  0.001801, 0.003744, -0.00086735,  2, 02 
2457682.97703043744, -0.000909, 0.003744, -0.00086210,  2, 02 
2457682.97808179678, -0.006766, 0.003713, -0.00085684,  2, 02 
2457682.97913835617,  0.000627, 0.003748, -0.00085156,  2, 02 
2457682.98020351632,  0.004852, 0.003755, -0.00084623,  2, 02 
2457682.98124547489, -0.003795, 0.003736, -0.00084102,  2, 02 
2457682.98230013438,  0.000103, 0.003743, -0.00083575,  2, 02 
2457682.98334119329, -0.006299, 0.003737, -0.00083054,  2, 02 
2457682.98440195294, -0.004516, 0.003718, -0.00082524,  2, 02 
2457682.98544701189, -0.000869, 0.003751, -0.00082002,  2, 02 
2457682.98648997070,  0.002399, 0.003763, -0.00070668,  2, 02 
2457682.98754422972, -0.000828, 0.003763, -0.00059177,  2, 02 
2457682.98859678907, -0.000777, 0.003744, -0.00047705,  2, 02 
2457682.98964814842, -0.001134, 0.003753, -0.00036246,  2, 02 
2457682.99071350833,  0.000219, 0.003761, -0.00024634,  2, 02 
2457682.99176416732,  0.000691, 0.003774, -0.00013182,  2, 02 
2457682.99282162683, -0.002681, 0.003763, -0.00001657,  2, 02 
2457682.99387158593,  0.003991, 0.003797, 0.00009787,  2, 02 
2457682.99491654476, -0.000292, 0.003763, 0.00021177,  2, 02 
2457682.99596910411,  0.003481, 0.003813, 0.00032649,  2, 02 
